symbol,strategy,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,quantity,gross_pnl,costs,net_pnl,return_pct,exit_reason
EURUSD,RiskPreservation,2015-11-06,2016-03-09,1,1.0884946584701538,1.1001946926116943,9.712258818348913e-09,1.1363375976616034e-05,9.906882175722851e-08,1.1264307154858806e-05,0.010655109933188807,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-11,1,1.0884946584701538,1.1179054975509644,3.8849035273395645e-09,1.1425827248705721e-05,3.976513824005258e-08,1.1386062110465668e-05,0.02692570031721764,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-11,1,0.9976502393964415,0.984499990940094,3.712500288070332e-09,-4.88203011823865e-06,4.2578665736608825e-08,-4.924608783975259e-06,-0.013296181299160834,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-15,1,1.0884946584701538,1.1101982593536377,1.5539614109358262e-09,3.3726558251286665e-06,1.5882101794533963e-08,3.3567737233341323e-06,0.019845202500724184,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-15,1,0.9976502393964415,0.9868999719619751,1.4850001152281328e-09,-1.5964148378915829e-06,1.703859423883161e-08,-1.6134534321304144e-06,-0.010890595726693493,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-17,1,1.0884946584701538,1.1217050552368164,6.215845643743306e-10,2.0643070006904647e-06,6.367145611226368e-09,2.0579398550792383e-06,0.03041628400096156,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-17,1,0.9976502393964415,0.9779000282287598,5.940000460912533e-10,-1.1731626343914927e-06,6.804745761547949e-09,-1.1799673801530406e-06,-0.01991155655940511,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-21,1,0.9976502393964415,0.969760000705719,2.376000184365013e-10,-6.626721227114085e-07,2.718030163240083e-09,-6.653901528746485e-07,-0.02807059306443794,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-21,1,1.0884946584701538,1.1275991201400757,2.4863382574973224e-10,9.72269190887644e-07,2.5497891723027757e-09,9.697194017153411e-07,0.035831052898628896,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-24,1,1.0884946584701538,1.1182055473327637,9.945353029989288e-11,2.95485278573432e-07,1.0180472209654778e-09,2.9446723135246653e-07,0.02720135052686165,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-24,1,0.9976502393964415,0.9753999710083008,9.504000737460051e-11,-2.114665671695733e-07,1.0882841109343332e-09,-2.1255485128050764e-07,-0.022417452033180598,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-29,1,1.0884946584701538,1.1200968027114868,3.9781412119957155e-11,1.257177923938799e-07,4.0736936200548125e-10,1.2531042303187443e-07,0.028938812019115197,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-29,1,0.9976502393964415,0.9735299944877625,3.8016002949840215e-11,-9.169553015992106e-08,4.3517146630789153e-10,-9.213070162622895e-08,-0.024291795412418594,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-03-31,1,1.0884946584701538,1.1334012746810913,1.591256484798286e-11,7.145794425600214e-08,1.6337116134816153e-10,7.129457309465398e-08,0.0411613854388725,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-03-31,1,0.9976502393964415,0.9650300145149231,1.5206401179936083e-11,-4.960362261281016e-08,1.7381007831217972e-10,-4.977743269112234e-08,-0.03281162494544423,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-04-04,1,1.0884946584701538,1.1397050619125366,6.3650259391931455e-12,3.259555462673126e-08,6.542871207775121e-11,3.2530125914653504e-08,0.04695255869512006,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-04-04,1,0.9976502393964415,0.9585999846458435,6.082560471974435e-12,-2.3752553596651918e-08,6.944580923384134e-11,-2.382199940588576e-08,-0.03925667052812477,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-05-06,1,1.0884946584701538,1.140198826789856,2.5460103756772584e-12,1.3163934900772508e-08,2.617399909210209e-11,1.3137760901680406e-08,0.04740617139609165,de_risk
USDCHF,RiskPreservation,2015-11-06,2016-05-06,1,0.9976502393964415,0.9681000113487244,2.4330241887897738e-12,-7.1896419624349766e-09,2.7824551283061055e-11,-7.217466513718038e-09,-0.02973445890805437,de_risk
EURUSD,RiskPreservation,2015-11-06,2016-05-10,1,1.0884946584701538,1.1383687257766724,1.0184041502709032e-12,5.079195713584886e-09,1.0465872071906352e-11,5.06872984151298e-09,0.045724891293407975,de_risk
XAUUSD,MetalsStatArb,2017-02-13,2017-02-14,1,1230.5,1225.9000244140625,0.24736041122172223,-113.78518525473827,1.1011990907550082,-114.88638434549327,-0.0037744767057503303,rebalance
EURUSD,FXStatArb,2017-02-13,2017-02-15,1,1.0609476608950899,1.0578652620315552,0.5906941313970598,-182.0754919314899,5.975302655358184,-188.05079458684807,-0.003000672216091635,rebalance
USDJPY,AdaptiveMomentum,2017-02-28,2017-03-01,-1,112.73400115966797,113.03399658203125,0.0038598239523999884,-115.79295168481441,4.1534330144256355,-119.94638469924004,-0.0027565428273479825,rebalance
USDJPY,AdaptiveMomentum,2017-03-13,2017-03-15,1,114.7750015258789,114.65299987792969,0.003110209515128846,-37.94506863130598,3.356867790176326,-41.3019364214823,-0.0011570002716735789,rebalance
USDJPY,AdaptiveMomentum,2017-03-24,2017-03-27,-1,110.99199676513672,110.54299926757812,0.002960758006884966,132.93729359679193,3.171226446225343,129.76606715056658,0.003948812980639255,rebalance
XAUUSD,MetalsStatArb,2017-03-28,2017-03-29,1,1255.9000244140625,1252.199951171875,0.3162038003170978,-116.9977220631293,1.4243083672690582,-118.42203043039837,-0.0029820186069016235,rebalance
XAUUSD,MetalsStatArb,2017-04-05,2017-04-06,1,1255.4000244140625,1256.0999755859375,0.260223134953178,18.21434882594632,1.1741788168295222,17.0401700091168,0.0005216099726212066,rebalance
USDCHF,FXStatArb,2015-11-06,2017-04-25,1,0.9976502393964415,0.9958400130271912,1.6220161258598492e-12,-2.9362163623807494e-10,1.9671630382021301,-1.9671630384957517,-12156453.04812018,rebalance
EURUSD,FXStatArb,2017-04-25,2017-04-27,-1,1.086767554283142,1.0909289121627808,0.15567743288994768,-64.78295120385043,1.5850854881414316,-66.36803669199186,-0.003922804321016026,rebalance
USDCHF,FXStatArb,2017-04-25,2017-04-27,-1,0.9958400130271912,0.9932399988174438,0.17118150120117007,44.50743355689192,1.9662728895123527,42.541160667379565,0.002495530785328174,rebalance
EURUSD,FXStatArb,2017-04-28,2017-05-08,-1,1.0866730213165283,1.0966956615447998,0.14325055651936833,-143.5748790493299,1.4602089798522857,-145.0350880291822,-0.009317038283729762,rebalance
USDCHF,FXStatArb,2017-04-28,2017-05-08,-1,0.994249999523163,0.9897800087928772,0.16250614691511497,72.64009703250191,1.8654990667386706,70.77459796576325,0.004380382330599575,rebalance
USDJPY,AdaptiveMomentum,2017-05-24,2017-05-25,-1,111.93599700927734,111.5199966430664,0.002464663833720775,102.53010574146955,2.644682863588315,99.88542287788124,0.0036205508246331796,rebalance
XAUUSD,MetalsStatArb,2017-06-02,2017-06-05,1,1265.199951171875,1279.199951171875,0.25551888815944207,357.7264434232189,1.1647572748329844,356.5616861483859,0.011029415538667597,rebalance
XAUUSD,MetalsStatArb,2017-07-12,2017-07-13,-1,1218.300048828125,1221.4000244140625,0.1589038257210205,-49.25979802472309,0.7059779246723257,-49.965775949395415,-0.002580976327999299,rebalance
USDJPY,AdaptiveMomentum,2017-07-12,2017-07-13,1,113.76799774169922,113.30400085449219,0.00254298589578433,-117.99375398553133,2.7377989636345,-120.73155294916583,-0.0041730800985179594,rebalance
EURUSD,FXStatArb,2017-07-31,2017-08-01,-1,1.1746878623962402,1.1823545694351196,0.15197750157986611,-116.51669811136638,1.5752025995275047,-118.09190071089388,-0.006614824566602218,rebalance
USDCHF,FXStatArb,2017-07-31,2017-08-01,-1,0.9692000150680542,0.9672399759292603,0.21808339058207465,42.74519810617532,2.493670157444064,40.25152794873126,0.0019043482362572615,rebalance
USDJPY,AdaptiveMomentum,2017-08-01,2017-08-02,-1,110.35199737548828,110.45800018310547,0.003509214960865005,-37.198663838392925,3.7580744503148207,-40.95673828870775,-0.001057633485542818,rebalance
XAUUSD,MetalsStatArb,2017-08-03,2017-08-04,1,1265.9000244140625,1269.0,0.25453414590985607,78.90496381080072,1.1550759541389268,77.7498878566618,0.0024129832743714163,rebalance
EURUSD,FXStatArb,2017-08-04,2017-08-07,-1,1.1887779235839844,1.177773118019104,0.12407060103831394,136.53728407444896,1.2848188455853102,135.25246522886366,0.009170131684187389,rebalance
USDCHF,FXStatArb,2017-08-04,2017-08-07,-1,0.9678300023078918,0.9728500247001648,0.18207606496261258,-91.40259232092593,2.0839880257371926,-93.48658034666313,-0.00530514592492819,rebalance
XAUUSD,MetalsStatArb,2017-08-11,2017-08-14,1,1286.300048828125,1288.4000244140625,0.2882056980506815,60.52249296345062,1.319059852910903,59.20343311053971,0.0015969894328470959,rebalance
XAUUSD,MetalsStatArb,2017-09-05,2017-09-06,1,1335.199951171875,1340.0,0.1870495984366241,89.78472057769694,0.8753921206834009,88.90932845701354,0.0035599528175185905,rebalance
XAGUSD,MetalsStatArb,2017-09-05,2017-09-08,-1,17.86378421308112,18.09000015258789,0.44549037097968214,-503.88511406193953,6.374521725145916,-510.2596357870855,-0.012823584117304441,rebalance
USDJPY,AdaptiveMomentum,2017-09-08,2017-09-11,-1,108.2969970703125,108.28500366210938,0.00399659553231319,4.793280164181774,4.26264892617122,0.530631238010554,1.2259879459268732e-05,rebalance
USDJPY,AdaptiveMomentum,2017-09-26,2017-09-27,1,111.7509994506836,112.43399810791016,0.0017923601378679469,122.4179567430224,1.9265505498872317,120.49140619313516,0.006015605950451229,rebalance
USDJPY,AdaptiveMomentum,2017-10-23,2017-10-24,1,114.05200195312501,113.31999969482422,0.001354762498824998,-99.16892086011273,1.4585914959080646,-100.6275123560208,-0.006512543800852942,rebalance
XAUUSD,MetalsStatArb,2017-10-23,2017-10-24,-1,1274.699951171875,1275.5,0.07940799385140423,-6.353027242457316,0.3613857800177407,-6.714413022475057,-0.0006633394998937978,rebalance
XAUUSD,MetalsStatArb,2017-12-08,2017-12-11,-1,1246.300048828125,1248.4000244140625,0.16078609088222898,-33.76468654110089,0.7230229013300906,-34.48770944243098,-0.0017210491072696627,rebalance
USDJPY,AdaptiveMomentum,2017-12-12,2017-12-13,1,113.55000305175781,113.51300048828125,0.0016175768221683765,-5.98544890405016,1.7421722960523829,-7.727621200102543,-0.0004207205830241374,rebalance
USDJPY,AdaptiveMomentum,2017-12-27,2017-12-28,1,113.20099639892578,113.22200012207031,0.0015745557407341143,3.3071532854011663,1.6949210801632062,1.61223220523796,9.045223511996409e-05,rebalance
XAUUSD,MetalsStatArb,2018-01-03,2018-01-04,1,1320.0,1319.4000244140625,0.1377169340724769,-8.262679821365039,0.6388413204998655,-8.901521141864905,-0.0004896693836558949,rebalance
EURUSD,FXStatArb,2018-01-08,2018-01-09,-1,1.203948974609375,1.1969597339630127,0.08470694558009158,59.203722707757585,0.8804371707334644,58.32328553702412,0.005718931281051178,rebalance
USDCHF,FXStatArb,2018-01-08,2018-01-09,-1,0.9750800132751466,0.9774900078773499,0.07489676802885314,-18.050080667200564,0.8579409810151284,-18.908021648215694,-0.002589063838854867,rebalance
EURUSD,FXStatArb,2018-01-17,2018-01-18,-1,1.227144479751587,1.218145489692688,0.08892465463062763,80.02320830120384,0.9280435709665791,79.09516473023726,0.007248231398885997,rebalance
USDCHF,FXStatArb,2018-01-17,2018-01-18,-1,0.9591599702835083,0.9650800228118896,0.08449887940932166,-50.02378046925453,0.9658357153244103,-50.98961618457894,-0.006291290624914166,rebalance
USDJPY,AdaptiveMomentum,2018-01-18,2018-01-19,-1,111.34100341796875,111.00499725341797,0.0017254994061609874,57.9778437398804,1.849752608920189,56.12809113096021,0.0029215298463280835,rebalance
EURUSD,FXStatArb,2018-02-07,2018-02-08,1,1.2381447553634644,1.2268433570861816,0.09433355259090008,-106.61010487407565,0.9861334054201721,-107.59623827949582,-0.009212117642154176,rebalance
USDCHF,FXStatArb,2018-02-07,2018-02-08,1,0.9360399842262268,0.9427499771118164,0.11507092646811602,77.21250979392624,1.310140028035206,75.90236976589104,0.007046854832275174,rebalance
XAUUSD,MetalsStatArb,2018-02-15,2018-02-16,1,1352.0,1354.0,0.15318354558018557,30.636709116037114,0.7211881325915137,29.9155209834456,0.0014444674556213016,rebalance
USDCHF,FXStatArb,2018-04-19,2018-05-17,-1,0.9685699939727783,1.000599980354309,0.10523924158754547,-337.08114748517073,1.2103775612116827,-338.2915250463824,-0.03318810058247714,rebalance
EURUSD,FXStatArb,2018-04-19,2018-05-17,-1,1.2378535270690918,1.1814186573028564,0.096549176980339,544.874022892264,1.0005234139063282,543.8734994783576,0.04550719464076392,rebalance
XAUUSD,MetalsStatArb,2018-05-17,2018-05-18,-1,1291.300048828125,1285.199951171875,0.11541861493333186,70.40648224424389,0.5275092264199509,69.87897301782394,0.004688603289933288,rebalance
XAGUSD,MetalsStatArb,2018-05-17,2018-05-24,1,16.36323576255213,16.621000289916992,0.34397182551811284,443.318675157527,4.8713634001423936,438.4473117573846,0.015579565744721835,rebalance
USDJPY,AdaptiveMomentum,2018-07-09,2018-07-10,1,110.4229965209961,110.94100189208984,0.002199645404043986,113.94281337964667,2.3577603233013296,111.58505305634533,0.00459402993070788,rebalance
XAUUSD,MetalsStatArb,2018-07-09,2018-07-10,1,1258.199951171875,1256.199951171875,0.10002625553087004,-20.005251106174008,0.45135846568930893,-20.456609571863318,-0.0016254363999288262,rebalance
XAGUSD,MetalsStatArb,2018-07-09,2018-07-17,-1,16.034030596026508,15.710000038146973,0.5636423614158754,913.1867440706231,7.931011669632908,905.2557324009903,0.020033413055752475,rebalance
XAUUSD,MetalsStatArb,2018-08-03,2018-08-06,-1,1206.5,1214.4000244140625,0.5944380122183852,-469.60748091720257,2.632647097538078,-472.24012801474066,-0.0065845937957321014,rebalance
USDJPY,AdaptiveMomentum,2018-09-13,2018-09-14,1,111.1719970703125,112.0469970703125,0.005038391482477269,440.85925471676103,5.411706031458116,435.44754868530293,0.0077740715542959915,rebalance
XAUUSD,MetalsStatArb,2018-09-27,2018-09-28,-1,1194.5999755859375,1181.699951171875,0.5619901069971508,724.9686100724841,2.4521875779895215,722.5164224944946,0.010762088295484142,rebalance
XAUUSD,MetalsStatArb,2018-10-10,2018-10-11,-1,1189.300048828125,1198.0999755859375,0.698113992090651,-614.3351999001824,3.0690486979413225,-617.4042485981237,-0.007436213229822475,rebalance
XAUUSD,MetalsStatArb,2018-10-23,2018-10-24,1,1224.800048828125,1231.5999755859375,0.5303102740518721,360.6071022468205,2.3668807892542594,358.24022145756624,0.005515426591274364,rebalance
USDJPY,AdaptiveMomentum,2018-11-01,2018-11-20,1,112.84600067138672,112.45600128173828,0.006424051272007624,-250.5376075153242,6.905289817364165,-257.44289733268835,-0.0035512867739200807,rebalance
XAUUSD,MetalsStatArb,2018-11-23,2018-11-26,1,1224.800048828125,1220.199951171875,0.5305487716909312,-244.0576161181769,2.355848714005007,-246.41346483218192,-0.0037920488815437626,rebalance
USDJPY,AdaptiveMomentum,2018-11-28,2018-12-04,1,113.7770004272461,113.58899688720703,0.002042393445744169,-38.39771979524827,2.2000212743847167,-40.59774106963299,-0.001747060646970669,rebalance
XAUUSD,MetalsStatArb,2018-12-04,2018-12-06,1,1231.0,1237.5,0.18722828114727405,121.69838274572813,0.8378465581340515,120.86053618759408,0.005243907392363931,rebalance
USDJPY,AdaptiveMomentum,2018-11-28,2018-12-06,1,113.50269570896396,112.26188174375663,0.004958329543933735,-615.2364542213036,5.327842922159003,-620.5642971434626,-0.011026691436927305,atr_trailing_stop
XAUUSD,MetalsStatArb,2019-03-27,2019-03-28,1,1309.9000244140625,1308.4000244140625,0.32296600573977585,-48.44490086096638,1.4910694710692216,-49.9359703320356,-0.0011803709990614779,rebalance
USDCHF,FXStatArb,2019-03-28,2019-03-29,1,0.9947500228881836,0.9949399828910828,0.18747812729287494,3.561334560408547,2.1541011788047624,1.4072333816037847,7.54573526154979e-05,rebalance
EURUSD,FXStatArb,2019-03-28,2019-03-29,1,1.1251378059387207,1.1229519844055176,0.21126259135569567,-46.17823213455719,2.1645762232326264,-48.34280835778982,-0.0020337780499536996,rebalance
USDJPY,AdaptiveMomentum,2019-04-05,2019-04-08,1,111.65699768066406,111.6969985961914,0.003552221268066193,14.209210287834969,3.8129329858413654,10.396277301993603,0.00026211501440440545,rebalance
XAUUSD,MetalsStatArb,2019-04-11,2019-04-12,1,1307.0,1293.4000244140625,0.30634983926210824,-416.63503347205494,1.4051654576859263,-418.0401989297409,-0.010440584228328829,rebalance
XAUUSD,MetalsStatArb,2019-04-25,2019-04-26,-1,1280.5999755859373,1284.9000244140625,0.22665573716315618,-97.46307369762893,1.0357713987553658,-98.4988450963843,-0.003393524060177431,rebalance
XAGUSD,MetalsStatArb,2019-04-26,2019-04-29,1,15.001999855041504,15.029999732971191,0.389112265602105,54.4754796890154,5.448739044835858,49.02674064417954,0.0016797279148459477,rebalance
USDJPY,AdaptiveMomentum,2019-05-16,2019-05-17,-1,109.4469985961914,109.85099792480469,0.0025056880881072596,-101.22963053096291,2.6803395488249278,-103.90997007978784,-0.0037890152666663277,rebalance
XAUUSD,MetalsStatArb,2019-06-04,2019-06-05,1,1324.300048828125,1328.9000244140625,0.18600288750882898,85.56087414544925,0.8663642585207959,84.69450988692846,0.003438342835884154,rebalance
USDJPY,AdaptiveMomentum,2019-07-08,2019-07-09,-1,108.47499847412108,108.73200225830078,0.002480987109326611,-63.76230755979984,2.6483644348758517,-66.41067199467568,-0.002467650868773488,rebalance
EURUSD,FXStatArb,2019-10-07,2019-10-09,1,1.098659634590149,1.0960224866867065,0.14893915240042355,-39.27745734932625,1.5179945395612338,-40.795451888887484,-0.0024931000165469047,rebalance
USDCHF,FXStatArb,2019-10-07,2019-10-09,1,0.9937000274658203,0.9924799799919128,0.08525192326920167,-10.401139363034302,0.9791149252583947,-11.380254288292697,-0.0013433602059080396,rebalance
USDJPY,AdaptiveMomentum,2019-10-15,2019-10-16,1,108.3759994506836,108.81700134277344,0.002137346698673999,94.25739381672146,2.281904011032061,91.9754898056894,0.003970672051414922,rebalance
